,degree,betweenness,closeness,eigenvector,degree_rank,betweenness_rank,closeness_rank,eigenvector_rank
SCYTHE / ,0.003436426116838488,3.476280200350697e-06,0.3441380422512498,0.0006323397067227861,3010,2488,5550,5206
SEA URCHIN / JEREMY SW,0.004061230865354577,7.797992692152075e-06,0.3799406528189911,0.0033703291732382692,2650,2066,2839,2497
SEAWEED MAN,0.0007810059356451108,4.162586274295288e-08,0.3516230021420333,0.0006486300875887926,5841,3770,5049,5176
SEA WITCH / BRIGIT O'H,0.0021868166198063103,8.134207526377241e-09,0.29014276002719236,0.00016121289168187237,4042,3971,6370,6172
"SEBASTIAN, MARISSA",0.00359262730396751,1.0862821215775597e-06,0.35160369068541303,0.0015862168851804037,2918,2973,5057,3749
"SEBASTIAN, MRS.",0.002499218994064355,0.0,0.34825654136974377,0.0012889391894207337,3730,4067,5242,4127
SECOND / ALECTO,0.0009372071227741331,0.0,0.3433996674354986,0.00048032612832492783,5676,4067,5599,5495
SEDNA,0.0015620118712902217,0.0,0.3647863247863248,0.0010297411271732422,4812,4067,4223,4511
SEEKER III,0.0020306154326772885,2.5210270224060626e-06,0.34362084697547096,0.0005220215366768965,4200,2659,5584,5415
SEEKER / TARM,0.0039050296782255542,4.0674143817870975e-06,0.34761361785307054,0.0012715860509191442,2721,2412,5285,4157
SEER,0.001718213058419244,0.0,0.3309724448120767,0.00022392870479328732,4561,4067,6063,6036
SEERESS,0.00046860356138706655,0.0,0.2606571393672896,2.861566788741375e-06,6167,4067,6401,6395
SEESHA,0.00359262730396751,1.1059517798113159e-06,0.3830551068030874,0.0039530125510578865,2918,2966,2644,2241
SEETAH,0.0006248047485160887,0.0,0.34825654136974377,0.0006160806934366423,6020,4067,5242,5234
"SEGAR, OWEN",0.0018744142455482662,2.4402622579131728e-08,0.3324332744833316,0.00024680636842025743,4385,3862,6026,6005
SELENE,0.029053420805998126,0.0009436220786815386,0.46173818968626035,0.02180244498308944,344,255,444,415
SELENE | MUTANT X-VE,0.0037488284910965324,0.0,0.3446939105152641,0.0003202949492742427,2830,4067,5486,5825
SEMIJAN,0.004529834426741643,9.981304660011177e-06,0.370186191742801,0.0014497429747991912,2437,1925,3626,3920
"SENNET, PAMELA",0.002967822555451421,1.9834439694844275e-06,0.3580737177694502,0.0008577153294270274,3351,2745,4624,4832
"SENREICH, GUNTHER",0.0018744142455482662,1.0808097021223329e-07,0.3753297766312951,0.001358586630928529,4385,3595,3189,4048
SENSATIONAL HYDRA / A,0.004529834426741643,6.930675142514198e-06,0.4101217168481742,0.006734643947929778,2437,2133,1461,1493
SENSO,0.001718213058419244,2.534271604934911e-07,0.3849669272399278,0.002661320113610842,4561,3421,2538,2857
SENTINELS,0.02796001249609497,0.00019279528464356048,0.47317073170731705,0.025505244400212464,361,629,302,321
SENTRY 459,0.007341455795064043,8.259109156223834e-06,0.40951832661677223,0.009323603837722145,1640,2035,1487,1112
SENTRY 571,0.001718213058419244,0.0,0.36441256830601093,0.0009391337421348038,4561,4067,4257,4681
SENTRY II / BOB REYNOL,0.0021868166198063103,2.7536109824128617e-06,0.39955064594645195,0.004252222186485228,4042,2601,1825,2138
SENTRY III,0.005623242736644799,5.115471373520027e-06,0.37627835899847184,0.0026219914132659503,2087,2297,3101,2878
SENTRY IV / VAL,0.0037488284910965324,2.5702186759067048e-06,0.32763561924257933,0.00021998286295031488,2830,2638,6141,6061
SENYAKA,0.010309278350515464,1.3277248333667374e-05,0.40891670924885026,0.008757900320654363,1172,1783,1509,1166
"SENYAKA, TIA",0.0012496094970321774,0.0,0.35464214491469087,0.0007104915010216721,5271,4067,4809,5066
SERAPH,0.0020306154326772885,0.0,0.3804599750401141,0.0025748714830604413,4200,4067,2812,2918
SERESTUS,0.004217432052483598,0.0,0.400675929402929,0.0058100948981527865,2569,4067,1779,1676
SERGEI,0.022024367385192128,0.00016495624402942136,0.4550753483082172,0.020058076304550053,495,671,516,473
SERPENTYNE,0.0010934083099031551,1.6268415052754483e-08,0.32735082067801813,0.00029896012141968786,5492,3909,6155,5882
SERSI | MUTANT X-VER,0.004217432052483598,0.0,0.34474959612277867,0.00032201509276052966,2569,4067,5474,5822
SERSI / SYLVIA,0.09184629803186505,0.0031323147562042496,0.5054476551397442,0.06039192072612736,58,104,76,51
SERVITOR,0.0032802249297094657,4.1570722695810226e-07,0.3517582417582418,0.0013371929593283768,3094,3270,5016,4076
SET,0.008591065292096219,1.0253145150819676e-05,0.44535652173913043,0.010820700045414676,1414,1910,683,952
SETH,0.006560449859418931,2.351805824155268e-05,0.39285714285714285,0.004358350237644526,1811,1522,2136,2099
SETH III,0.002967822555451421,6.175292580438223e-08,0.3631722260040844,0.002309310266974745,3351,3704,4331,3089
SETH II,0.012339893783192751,4.392732079366564e-05,0.4372950819672131,0.011574580336451465,947,1208,823,902
"SEVERIN, MARIE",0.0015620118712902217,0.0,0.35407333665173385,0.000927223769860985,4812,4067,4856,4707
"SEVILLE, STACY",0.0012496094970321774,0.0,0.32876290248035744,0.00020210552261644158,5271,4067,6107,6106
"SEWARD, ANNE",0.0014058106841611997,0.0,0.3242011444776422,0.00013191816688057362,5057,4067,6224,6243
"SEWARD, DR. CHARLES",0.0014058106841611997,0.0,0.3242011444776422,0.00013191816688057307,5057,4067,6224,6248
"SEWARD, ELISABETH",0.0014058106841611997,0.0,0.3242011444776422,0.00013191816688057335,5057,4067,6224,6246
"SEWARD, JANE",0.0014058106841611997,0.0,0.3242011444776422,0.00013191816688057375,5057,4067,6224,6241
"SHAARA, MRS.",0.001718213058419244,0.0,0.370186191742801,0.0018423419742175952,4561,4067,3626,3489
"SHAARA, MR.",0.001718213058419244,0.0,0.370186191742801,0.0018423419742175946,4561,4067,3626,3490
"SHAARA, SANJIT",0.001718213058419244,0.0,0.370186191742801,0.0018423419742175946,4561,4067,3626,3490
SHAARA,0.0007810059356451108,0.0,0.34338124865908604,0.00041837887451600926,5841,4067,5601,5589
SHADES,0.002655420181193377,5.4243767699547565e-08,0.3446939105152641,0.0009823074561207577,3591,3732,5486,4625
SHADOWCASTER / ,0.0010934083099031551,6.100655644782932e-09,0.35139140457763873,0.0005459541813510394,5492,4008,5079,5373
SHADOWCAT 2013,0.00718525460793502,4.874760108243486e-06,0.3840201547597625,0.00665855384555982,1664,2323,2597,1517
SHADOWCAT / KATHERINE,0.11402686660418619,0.005825878270455988,0.5192635250223051,0.06700484232443164,41,63,45,40
SHADOWCAT | MUTANT X,0.0039050296782255542,6.475275979822105e-07,0.3477269023953072,0.0005059951213612075,2721,3145,5278,5456
SHADOW-HAND / LI CHUN,0.0009372071227741331,0.0,0.3199400299850075,0.00013182290971417972,5676,4067,6285,6249
SHADOW KING / AMAHL FA,0.02014995313964386,3.894564091394421e-05,0.43140161725067383,0.016761384012786935,552,1269,939,605
SHADOW KING | MUTANT,0.0021868166198063103,0.0,0.34450842167572515,0.00031012230597768473,4042,4067,5519,5851
SHADOWKNIGHT / RANDALL,0.0014058106841611997,1.8217604068256312e-06,0.3726859937128886,0.0009481758967352968,5057,2790,3355,4668
SHADOWOMAN / JILLIAN W,0.0006248047485160887,0.0,0.3379255740300871,0.0004047598603340671,6020,4067,5855,5620
SHADOW QUEEN / SHIALMA,0.0007810059356451108,0.0,0.35092912349942446,0.0006483117404990598,5841,4067,5113,5177
"SHAITAN, AL",0.0018744142455482662,5.6918701442139205e-06,0.3531943065210195,0.0008518421001455712,4385,2241,4910,4842
SHAKATI,0.005154639175257732,1.8508745972593926e-06,0.37539580157147884,0.003924857676212226,2237,2782,3181,2250
SHAKTI,0.00359262730396751,2.014571550228141e-06,0.40254024144869216,0.004751598078952574,2918,2736,1705,1979
SHALAK,0.0015620118712902217,0.0,0.37816764132553604,0.0014391987650111211,4812,4067,2958,3946
SHALLA BAL II,0.008122461730709154,4.3042627578657396e-05,0.416227813536181,0.007516951169500964,1488,1220,1273,1351
SHALLA BAL,0.0012496094970321774,3.0511105786736984e-08,0.3600067480177698,0.0011175633439681905,5271,3827,4514,4392
SHAMAN II,0.0031240237425804434,7.233703593335902e-07,0.3969001859888407,0.0027190792812555806,3214,3121,1957,2827
SHAMAN III,0.00046860356138706655,0.0,0.34746268656716417,0.0002882316852163672,6167,4067,5290,5915
SHAMAN / MICHAEL TWOYO,0.06638550452983442,0.0018872329733199327,0.5041738856512836,0.05185029056757677,109,166,79,75
SHAMAN | MUTANT X-VE,0.0023430178069353325,0.0,0.34452696157571844,0.0002967751364513825,3856,4067,5507,5894
SHAMROCK / MOLLY FITZG,0.026085598250546703,0.00017780609161148698,0.4808472284812979,0.031375189515485874,391,649,231,225
"SHANE, BRIDGIT",0.0010934083099031551,0.0,0.35342828751242134,0.001179563438433985,5492,4067,4887,4309
SHANGA,0.004061230865354577,0.0,0.3529995588883988,0.0018894884272050625,2650,4067,4926,3439
SHANG-CHI,0.019837550765385816,0.003182696085231287,0.4702512119876598,0.016092542729121372,563,102,333,637
SHANNA / SHANNA O'HARA,0.04514214308028741,0.003500158573031713,0.49493621955933514,0.03897575684122407,188,91,116,147
SHANZAR,0.004842236800999687,2.681264750519194e-06,0.39091408682908957,0.0040747125279109045,2327,2617,2214,2195
"SHAPANDER, KARIMA",0.001718213058419244,0.0,0.370186191742801,0.001842341974217596,4561,4067,3626,3488
SHAPE,0.015307716338644172,0.0002930500478920445,0.4131922034335872,0.009432346958012117,740,497,1366,1105
SHAPER OF WORLDS,0.004529834426741643,6.088261288417199e-06,0.3971217666397866,0.004778198184300276,2437,2199,1945,1969
SHARD,0.009840674789128397,0.0003980241620251861,0.38887201603595944,0.005546505195438622,1240,424,2308,1743
SHARK / ,0.0023430178069353325,0.0,0.38107142857142856,0.001828582373262652,3856,4067,2774,3499
"SHARPE, ROSALINDE",0.017025929397063416,0.00028846893596698355,0.44054500412881914,0.009559132063836889,676,503,758,1094
"SHARP, TRINA",0.0012496094970321774,1.481859402761591e-06,0.37169066418950303,0.0012378005820733178,5271,2865,3458,4217
SHARYD / CONAL,0.0010934083099031551,1.5772333640922633e-07,0.3407131452900479,0.0003060951236005109,5492,3520,5773,5859
SHA SHAN,0.020930959075288972,0.00012118309684767197,0.42498672331386084,0.010397406089514612,527,776,1054,991
SHATTERAX,0.010465479537644486,2.0167879463433138e-05,0.39860531722806797,0.008469050675134194,1156,1588,1869,1209
SHATTERFIST / ,0.01296469853170884,4.721291694063931e-05,0.39977519670288497,0.007149977625151389,893,1172,1818,1411
SHATTERSTAR II / GAVEE,0.036394876601062165,0.0005539533317194449,0.4531426953567384,0.02171690805557314,261,349,545,416
"SHAUNEGHANN, MICHAEL",0.00499843798812871,2.8925080369785193e-06,0.37285963890506696,0.002773447451709293,2281,2581,3342,2804
"SHAW, ESAU",0.0009372071227741331,0.0,0.3349727919631645,0.00026611166097791886,5676,4067,5981,5966
"SHAW, HIRAM",0.0007810059356451108,0.0,0.3253379408476471,0.00011769460007124577,5841,4067,6207,6289
"SHAW, JACOB",0.0009372071227741331,0.0,0.3349727919631645,0.00026611166097791956,5676,4067,5981,5965
"SHAW, MILDRED",0.00015620118712902218,0.0,0.35170026918639785,0.00033722403510878487,6354,4067,5031,5790
"SHAW, OBADIAH",0.0007810059356451108,0.0,0.3253379408476471,0.00011769460007124613,5841,4067,6207,6287
"SHAW, SAMARRA",0.0021868166198063103,2.8859585235338793e-07,0.331023784901758,0.0002127221866358558,4042,3368,6058,6086
"SHAW, SARAH",0.0007810059356451108,0.0,0.3253379408476471,0.0001176946000712458,5841,4067,6207,6288
"SHAW, SHINOBI",0.016869728209934393,0.0001300542443720979,0.4305312710154674,0.013703405471002874,679,751,954,764
SHAZANA,0.0021868166198063103,3.402279623230798e-07,0.3717985945757593,0.0018879965797514544,4042,3331,3444,3443
SHE-CAT,0.0032802249297094657,0.0,0.37035751475182227,0.0024778369494769556,3094,4067,3605,2977
"SHEFFIELD, LEAH",0.004061230865354577,0.0,0.40115295444576726,0.0032558273502892024,2650,4067,1762,2548
SHE-HULK DOPPELGANGE,0.01640112464854733,2.7963440414955797e-06,0.4631746491101143,0.021507099046615567,701,2596,426,423
SHE-HULK / JENNIFER WA,0.1704154951577632,0.015106394412047397,0.5422666440792817,0.09112176829713182,19,23,18,14
"SHELDON, PHIL",0.007497656982193065,2.925425465819493e-05,0.4490425755769096,0.011463167632908802,1588,1391,622,909
SHELL / ,0.001718213058419244,0.0,0.3284592889025704,0.00018214602781074145,4561,4067,6121,6134
SHELLSHOCK / ,0.013277100905966885,5.312582912723591e-05,0.45024263309656093,0.01445464783904211,876,1124,601,721
"SHEPPARD, JOAN ACE",0.0009372071227741331,0.0,0.36761412575366065,0.0009390350324693363,5676,4067,3942,4683
"SHERIDAN, FLORENCE",0.0037488284910965324,1.8164820683596267e-05,0.37836879432624115,0.002032631046380404,2830,1630,2931,3312
"SHERIDAN, LEAH",0.0018744142455482662,5.104473077364254e-06,0.36459935076029387,0.0009353185331470811,4385,2302,4246,4687
"SHERIDAN, RICHARD RI",0.011090284286160575,0.0007904049448014826,0.4231887890005288,0.006568867816618737,1080,281,1102,1526
"SHERIDAN, WILLIAM",0.0037488284910965324,1.8164820683596267e-05,0.37836879432624115,0.0020326310463804034,2830,1630,2931,3313
"SHERMAN, GEN.",0.002499218994064355,1.0067409823792125e-06,0.3707221031906885,0.0016682859978578463,3730,3000,3566,3643
SHE-WOLF / PAULETTE BR,0.0010934083099031551,0.0,0.372317534166909,0.0009260705584217269,5492,4067,3386,4712
"SHIFFMAN, MAXIE",0.006404248672289909,2.09065674127247e-05,0.438703487973686,0.008625842625817424,1854,1573,797,1185
SHIGARU,0.0023430178069353325,0.0,0.3901517459930526,0.004068655340204761,3856,4067,2244,2197
SHINAR,0.0031240237425804434,0.0,0.37110892122195815,0.003596701917792997,3214,4067,3525,2402
SHIN,0.0015620118712902217,9.357610384290125e-07,0.3631722260040844,0.0008828037639094797,4812,3029,4331,4796
"SHINCHUKO, LOTUS",0.0060918462980318645,5.58272471549461e-05,0.3969986357435198,0.003701011845298321,1940,1111,1952,2353
"SHINSKI, PROFESSOR W",0.010621680724773508,6.341874994648402e-05,0.4371457835438716,0.011023010157623952,1131,1059,829,937
SHIP,0.028897219618869104,0.0003426260535913103,0.46590495597118115,0.02243176765117785,348,459,381,397
"SHIPPINSKY, MALIK",0.0010934083099031551,1.5772333640922633e-07,0.3407131452900479,0.00030609512360051105,5492,3520,5773,5858
"SHIRE, DR. RANDALL",0.004529834426741643,9.981304660011177e-06,0.370186191742801,0.0014497429747991912,2437,1925,3626,3920
SHIVA,0.0012496094970321774,0.0,0.37727620955860686,0.0020628537294006067,5271,4067,3021,3282
SHIVER MAN,0.0020306154326772885,7.974095227880015e-07,0.38785896037804435,0.002223773208516343,4200,3084,2358,3159
SHOCKER / HERMAN SCHUL,0.02280537332083724,0.00024779056440940063,0.445635528330781,0.01735442763098659,466,541,677,582
SHOCKWAVE / LANCASTER,0.017025929397063416,0.00014165031235805378,0.43253834200391866,0.010889612406973673,676,718,920,946
SHOCKWAVE ROBOT,0.0010934083099031551,0.0,0.3435839639349541,0.00037548553061954906,5492,4067,5585,5687
SHOC / NEIL AIKEN,0.004529834426741643,3.5402513770557974e-06,0.3724908360970501,0.0020822643856969916,2437,2484,3367,3264
"SHOOTER, JIM",0.007653858169322086,2.3178314718252163e-06,0.4332408472626379,0.009868385321998902,1561,2686,906,1059
SHOOTING STAR,0.01515151515151515,2.0808680626384322e-05,0.4657016076234815,0.02127113834920328,750,1578,385,429
"SHORR, JACQUELINE",0.007029053420805998,2.507087115374675e-05,0.4105688449945488,0.0059043278506330414,1704,1478,1448,1652
SHORT CIRCUIT / HENRY,0.002655420181193377,4.820303635231434e-07,0.35540998167989785,0.0016025831254341451,3591,3230,4769,3738
SHOT / ,0.001718213058419244,0.0,0.3284592889025704,0.00018214602781074167,4561,4067,6121,6131
SHOTGUN III / ,0.004217432052483598,2.6455225038536387e-07,0.3735558408215661,0.002231872964356466,2569,3410,3290,3145
SHOTGUN II / WALKER,0.0010934083099031551,0.0,0.3427928892696509,0.0003364665554002991,5492,4067,5636,5798
SHOTGUN / ZEKE SALLING,0.0037488284910965324,1.7077182602664943e-06,0.37003641408011095,0.002079737735440089,2830,2806,3670,3269
SHREEVE,0.0010934083099031551,0.0,0.34484244546189063,0.0008162401087305581,5492,4067,5469,4900
SHREW / MARILYN MAYCRO,0.0031240237425804434,5.740126380704436e-07,0.3660377358490566,0.0022419122412822108,3214,3183,4135,3135
SHRIEK / SANDRA DEEL / F,0.004373633239612621,3.744065972963662e-07,0.37100139082058414,0.0016262133528465541,2505,3294,3541,3716
SHRILL / ,0.0020306154326772885,0.0,0.368800046085604,0.002639647818512621,4200,4067,3809,2868
SHRINE,0.0009372071227741331,0.0,0.35071765092582446,0.0008783799000429669,5676,4067,5128,4801
SHROUD / MAXIMILLIAN Q,0.029053420805998126,0.00047751563767138507,0.4788332086761406,0.03111104038560242,344,382,252,231
SHULK,0.002655420181193377,0.0,0.32663265306122446,0.00016026132993014516,3591,4067,6168,6186
SHUMA-GORATH,0.0006248047485160887,0.0,0.35094836092533715,0.0006461562410202955,6020,4067,5111,5180
SHYM'R,0.0015620118712902217,0.0,0.3096193838564589,0.00011968453458086388,4812,4067,6327,6271
SIBERCAT / ,0.0031240237425804434,4.920124673497874e-08,0.38894289185905223,0.003875417354511483,3214,3749,2305,2279
SIBERION,0.0023430178069353325,4.144572406296976e-08,0.3323642404734711,0.00027669070381199334,3856,3773,6034,5937
SICKLE,0.002967822555451421,2.0192870576200183e-08,0.37156123041207195,0.0017334366698870032,3351,3895,3492,3585
SICKLE II / ,0.0014058106841611997,8.105092753353893e-09,0.3377294787929943,0.0005024456598842627,5057,3972,5860,5464
SIDEWINDER / SETH VOEL,0.01874414245548266,0.0007576030911424979,0.44301432426821674,0.015332394083967662,611,285,717,667
SIEGE / JOHN KELLY,0.001718213058419244,0.0,0.36980129390018485,0.0012585376516986377,4561,4067,3706,4193
"SIEGEL, DR. AVRAM",0.002655420181193377,2.556167872420676e-06,0.33506044905008636,0.0005282955137903886,3591,2649,5980,5404
SIF,0.06044985941893158,0.0019529442136674796,0.48514701424674145,0.03821968691541232,129,163,191,150
SIFFROR,0.002499218994064355,0.0,0.3541908713692946,0.0008778693727785977,3730,4067,4844,4809
SIGMAR,0.001718213058419244,8.182839193891456e-09,0.34118524834790026,0.0007554736353077348,4561,3970,5756,4992
SIGN / ,0.002655420181193377,6.306182458815627e-09,0.346916657635201,0.001019471055565483,3591,3999,5306,4540
SIGYN,0.008278662917838176,6.086305935653692e-06,0.3733815467164353,0.004434796068882355,1467,2200,3308,2079
SIINGARD,0.0028116213683223993,9.26964393149514e-09,0.35733422638981915,0.0013662073576534994,3463,3965,4679,4029
SIKORSKY,0.017650734145579505,4.485894222635131e-05,0.4458217270194986,0.01951254746456178,650,1195,676,490
"SIKORSKY, RAYMOND",0.02389878163074039,0.00018046869454452295,0.4653969177086362,0.023320187883737617,436,643,388,375
SILENCE / ,0.0015620118712902217,0.0,0.33528857232638526,0.0001896120306933897,4812,4067,5954,6118
SILENCER,0.0009372071227741331,0.0,0.36677169865368087,0.0006382973116810392,5676,4067,4041,5185
SILENT ONE,0.003436426116838488,1.342640988328705e-06,0.3663100074383475,0.0025754748015377766,3010,2905,4102,2916
SILHOUETTE,0.04076850984067479,0.0009129637445869557,0.48844129091325245,0.03354304137826235,221,260,168,206
SILICON / GERALD SIMMS,0.0009372071227741331,0.0,0.33662845725102536,0.00030294755368152773,5676,4067,5907,5874
"SILVANI, VITTORIO",0.00718525460793502,8.197699377265603e-06,0.41143958868894603,0.0052412211164804216,1664,2042,1409,1847
SILVER,0.00937207122774133,1.927926141598804e-05,0.4148791393947249,0.007807308059650935,1293,1605,1312,1309
SILVERCLAW / LA GARRA,0.017182130584192438,3.2972337043074564e-05,0.45718774548311075,0.019692004223417714,667,1333,491,485
